Image_Name,Camera_Manufacturer,ISO,Shutter_Speed,Input_PSNR,Lamba_PSNR,GT_PSNR,Input_SSIM,Lamba_SSIM,GT_SSIM,ImageGT_tf,GT_Exposure_Ratio
_AJN8411.NEF,NIKON,1250,0.06666666667,17.317150972513364,16.280620655546628,19.24813462582721,0.2165292364765266,0.6062073778628614,0.6690436812031527,False,224.99999998875
_AJN8412.NEF,NIKON,1250,0.05,17.02666983271864,17.119768320064416,19.17983093707558,0.210746419684558,0.4926762827524588,0.569079702847119,False,300.0
_AJN8413.NEF,NIKON,1250,0.03333333333,16.85451752005371,18.13828981101645,19.25898271130569,0.1978534767559975,0.5587442641975053,0.6318353232805937,False,450.00000004500004
_AJN8414.NEF,NIKON,1250,0.02222222222,16.67288726251529,18.472260269934893,18.87557047943664,0.1979082744926475,0.4820690191849504,0.5001513946605205,False,675.0000000675
_AJN8415.NEF,NIKON,1250,0.01666666667,16.55387189063404,18.674274863208893,18.73425920750091,0.1936925324570004,0.4818884556128526,0.483929963333285,False,899.99999982
_AJN8416.NEF,NIKON,1250,0.01111111111,16.44424706520115,18.0586802869393,18.05404436082961,0.1966233226895566,0.4537368933625818,0.4558114954449204,False,1350.000000135
_AJN8417.NEF,NIKON,3200,8.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0
_AJN8418.NEF,NIKON,3200,6.0,20.398097582359988,6.738922123922389,17.815649000144195,0.6841583231052314,0.1301709999725739,0.5762145083387956,False,1.3333333333333333
_AJN8419.NEF,NIKON,3200,4.0,20.4092700529158,6.9703152063817,17.449796057368168,0.6648684305396085,0.1650729697291333,0.5610182678080013,False,2.0
_AJN8420.NEF,NIKON,3200,3.0,20.087627115332744,7.5435586429561186,17.729846619949644,0.6306903698913334,0.1539017834604726,0.5888113950369571,False,2.6666666666666665
_AJN8421.NEF,NIKON,3200,2.0,19.65712134182717,7.77121155731353,17.31712302941564,0.5994496501646666,0.1538757364093822,0.5605635598220818,False,4.0
_AJN8422.NEF,NIKON,3200,1.5,19.475685800011966,8.170948750121196,17.395406332388294,0.550766034681636,0.1883559089422373,0.5754437494272503,False,5.333333333333333
_AJN8423.NEF,NIKON,3200,1.0,19.198950757982203,8.395851376164993,17.043454537616924,0.5056022415845619,0.1976156138725383,0.5740814591725799,False,8.0
_AJN8424.NEF,NIKON,3200,0.6666666667,19.038964111510783,8.754516384691225,16.737449413037446,0.4564290198973902,0.2027002554875969,0.5732957237872393,False,11.9999999994
_AJN8425.NEF,NIKON,3200,0.5,18.782793964915623,10.30451115311861,16.86904750299984,0.4009500093906561,0.3951318415394464,0.6063538188943368,False,16.0
_AJN8426.NEF,NIKON,3200,0.3333333333,18.73842991678632,9.67224068024466,16.169632908620507,0.3552894166474671,0.2267621402462571,0.4893147158547142,False,24.0000000024
_AJN8427.NEF,NIKON,3200,0.25,18.54290128297545,10.48083074944449,16.155455309012336,0.3117419844428336,0.3764616526029731,0.5434783298659616,False,32.0
_AJN8428.NEF,NIKON,3200,0.1666666667,18.081452557702267,13.492020186843137,17.383677074413317,0.2775127979053074,0.6170096719598953,0.6889907791266229,False,47.9999999904
_AJN8429.NEF,NIKON,3200,0.125,17.787097363176233,14.448275475028138,17.716637192833346,0.2527303068523206,0.6309077700875204,0.6775638272283596,False,64.0
_AJN8430.NEF,NIKON,3200,0.1,17.562794126122633,13.99954354170844,17.103198964586404,0.2177457795687802,0.5031646339421793,0.5552506753260765,False,80.0
_AJN8431.NEF,NIKON,3200,0.06666666667,17.198172511614874,12.52522912881375,14.136767401288049,0.2001825623959803,0.4599723591595645,0.4633573377800444,False,119.999999994
_AJN8432.NEF,NIKON,3200,0.05,16.978235099887783,15.226801045522802,16.032802877517238,0.1907521396626585,0.5092524094285973,0.5255295308459198,False,160.0
_AJN8433.NEF,NIKON,3200,0.03333333333,16.91014646231565,13.374189827404797,13.068190439689628,0.1837725816766582,0.4604507616634605,0.4552527474187171,False,240.000000024
_AJN8434.NEF,NIKON,3200,0.02222222222,16.78293511363493,16.955048551043465,16.31511602018692,0.1986319628827728,0.5002913338300315,0.483519507210593,False,360.000000036
_AJN8435.NEF,NIKON,3200,0.01666666667,16.637770080806906,18.209882762104705,17.528044739585944,0.195985351703288,0.5954862245726457,0.5480386952027186,False,479.999999904
_AJN8436.NEF,NIKON,3200,0.01111111111,16.59726869646257,17.4352609429633,16.382338501984,0.1736659466086698,0.5390426657902383,0.505615014313852,False,720.000000072
_AJN8437.NEF,NIKON,3200,0.008,16.558819220575757,17.462967466815563,16.082305484611087,0.1713368888923669,0.5376771533404158,0.4886517281681652,False,1000.0
_AJN8438.NEF,NIKON,6400,4.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0
_AJN8439.NEF,NIKON,6400,3.0,18.012187834524344,6.133545734919919,15.999270134494507,0.5591720732188673,0.1496014942825061,0.5403897759025568,False,1.3333333333333333
_AJN8440.NEF,NIKON,6400,2.0,18.15587840699534,6.531384463911162,15.73698946251124,0.52374296309174,0.191230771498464,0.524281015947705,False,2.0
_AJN8441.NEF,NIKON,6400,1.5,18.02133939470361,7.272239678687424,15.953739345600347,0.4824771936909611,0.2252655279422502,0.5410349671392236,False,2.6666666666666665
_AJN8442.NEF,NIKON,6400,1.0,17.869501280662085,7.627918172405966,15.702583061637414,0.4459055362630736,0.2858241740296401,0.5438249386297507,False,4.0
_AJN8443.NEF,NIKON,6400,0.6666666667,17.782397610849078,8.442246481659838,15.594489036853048,0.4122099646674541,0.2743819369584901,0.5574311700033888,False,5.9999999997
_AJN8444.NEF,NIKON,6400,0.5,17.785228720467934,8.452208950380415,15.496308363868998,0.3689316333714463,0.3190243077368954,0.5278707447143824,False,8.0
_AJN8445.NEF,NIKON,6400,0.3333333333,17.715810340792288,8.945980727849012,15.120683309141585,0.3269819621605552,0.346118405994077,0.448184439491077,False,12.0000000012
_AJN8446.NEF,NIKON,6400,0.25,17.667838922998275,9.424955235297189,15.197852165715664,0.2896249817394266,0.3607515594557351,0.4748202712623415,False,16.0
_AJN8447.NEF,NIKON,6400,0.1666666667,17.476131862192506,10.833904609600648,15.639345313864046,0.252123825309332,0.4237084511819884,0.560427654105938,False,23.9999999952
_AJN8448.NEF,NIKON,6400,0.125,17.355545432561097,11.913992976539944,15.643113790416042,0.24159708096364,0.466277770153306,0.5019797094060588,False,32.0
_AJN8449.NEF,NIKON,6400,0.1,17.17290074033824,12.37586557337556,16.137885807803123,0.2112419208013851,0.4502493823651743,0.5431729225514291,False,40.0
_AJN8450.NEF,NIKON,6400,0.06666666667,17.032273360373356,13.153103860716982,15.498406113161858,0.1987805253190506,0.4660746220199392,0.5267253308742846,False,59.999999997
_AJN8451.NEF,NIKON,6400,0.05,16.869098510684353,15.78259515313092,16.76260024592405,0.2091259833773545,0.6371451048257669,0.6536441475428721,False,80.0
_AJN8452.NEF,NIKON,6400,0.03333333333,16.85584544853328,11.93497915568231,11.900197089529993,0.1826038611327145,0.4493219786394455,0.4489669222528534,False,120.000000012
_AJN8453.NEF,NIKON,6400,0.02222222222,16.771798526755767,12.35628991536971,11.242151059245298,0.1790175514307656,0.4563826972287887,0.4326031618930497,False,180.000000018
_AJN8454.NEF,NIKON,6400,0.01666666667,16.617803040627663,15.686986569844615,14.85068445671759,0.1749889783920204,0.4955925531556044,0.4685762106355295,False,239.999999952
_AJN8455.NEF,NIKON,6400,0.01111111111,16.564188641652695,18.037944233202623,16.88653192106858,0.194412559170708,0.6228969282384974,0.5591351780853923,False,360.000000036
_AJN8456.NEF,NIKON,6400,0.008,16.545590294737426,16.373912088875784,13.452472626978285,0.1722828679445321,0.5071658098289222,0.3455530836772656,False,500.0
_AJN8457.NEF,NIKON,6400,0.005555555556,16.603364763988814,12.762175225446333,9.466107896773332,0.1721175061358918,0.4608220958584192,0.2869817102005635,False,719.9999999424
